Region,State,City,SubCategory,ProductName,Quantity,Sales,Profit
South,Tennessee,Nashville,Tables,"Barricks 18" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"",2,120.96,-28.22
South,Tennessee,Nashville,Tables,NULL,2,120.96,-28.22
South,Tennessee,Nashville,NULL,NULL,114,2464.2,-837.4899999999999
South,Tennessee,Smyrna,Art,"Berol Giant Pencil Sharpener",3,40.78,4.59
South,Tennessee,Smyrna,Art,"Prang Drawing Pencil Set",3,6.67,1.67
South,Tennessee,Smyrna,Art,NULL,6,47.45,6.26
South,Tennessee,Smyrna,Binders,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",3,6.13,-4.49
South,Tennessee,Smyrna,Binders,"GBC DocuBind TL200 Manual Binding Machine",1,67.19,-51.52
South,Tennessee,Smyrna,Binders,NULL,4,73.32,-56.010000000000005
South,Tennessee,Smyrna,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",4,643.14,56.27
South,Tennessee,Smyrna,Chairs,NULL,4,643.14,56.27
South,Tennessee,Smyrna,Paper,"Xerox 21",4,20.74,7.26
South,Tennessee,Smyrna,Paper,NULL,4,20.74,7.26
South,Tennessee,Smyrna,Phones,"PayAnywhere Card Reader",8,63.94,5.59
South,Tennessee,Smyrna,Phones,NULL,8,63.94,5.59
South,Tennessee,Smyrna,NULL,NULL,26,848.5899999999999,19.370000000000005
South,Tennessee,NULL,NULL,NULL,681,19658.199999999986,-2038.659999999998
South,Virginia,Alexandria,Art,"Crayola Colored Pencils",7,22.96,7.58
South,Virginia,Alexandria,Art,"Newell 321",7,22.96,6.66
South,Virginia,Alexandria,Art,NULL,14,45.92,14.24
South,Virginia,Alexandria,Fasteners,"OIC Binder Clips",7,25.06,12.53
South,Virginia,Alexandria,Fasteners,NULL,7,25.06,12.53
South,Virginia,Alexandria,Furnishings,"DAX Wood Document Frame",14,192.22,69.2
South,Virginia,Alexandria,Furnishings,"Eldon Image Series Black Desk Accessories",3,12.42,4.47
South,Virginia,Alexandria,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",3,62.82,30.78
South,Virginia,Alexandria,Furnishings,NULL,20,267.46,104.45
South,Virginia,Alexandria,Paper,"Eureka Recycled Copy Paper 8 1/2" x 11""",3,19.44,9.33
South,Virginia,Alexandria,Paper,"REDIFORM Incoming/Outgoing Call Register, 11" X 8 1/2""",2,16.68,8.34
South,Virginia,Alexandria,Paper,"Xerox 1957",2,12.96,6.35
South,Virginia,Alexandria,Paper,NULL,7,49.080000000000005,24.020000000000003
South,Virginia,Alexandria,Phones,"AT&T CL82213",1,28.99,8.41
South,Virginia,Alexandria,Phones,"Jabra SPEAK 410",2,187.98,52.63
South,Virginia,Alexandria,Phones,"Macally Suction Cup Mount",13,155.35,0
South,Virginia,Alexandria,Phones,NULL,16,372.32,61.040000000000006
South,Virginia,Alexandria,Storage,"Acco Perma 4000 Stacking Storage Drawers",5,81.2,12.18
South,Virginia,Alexandria,Storage,"Recycled Eldon Regeneration Jumbo File",2,24.56,6.88
South,Virginia,Alexandria,Storage,"SAFCO Commercial Wire Shelving, 72h",8,489.92,0
South,Virginia,Alexandria,Storage,NULL,15,595.6800000000001,19.06
South,Virginia,Alexandria,Supplies,"Martin Yale Chadless Opener Electric Letter Opener",5,4,83.28
South,Virginia,Alexandria,Supplies,NULL,5,4,83.28
South,Virginia,Alexandria,NULL,NULL,84,1359.52,318.62
South,Virginia,Arlington,Accessories,"Maxell 4.7GB DVD-RW 3/Pack",3,47.79,16.25
South,Virginia,Arlington,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",2,111.98,26.88
South,Virginia,Arlington,Accessories,NULL,5,159.77,43.129999999999995
South,Virginia,Arlington,Appliances,"Acco 6 Outlet Guardian Standard Surge Suppressor",3,36.27,10.88
South,Virginia,Arlington,Appliances,NULL,3,36.27,10.88
South,Virginia,Arlington,Art,"Avery Hi-Liter Pen Style Six-Color Fluorescent Set",2,7.7,3.16
South,Virginia,Arlington,Art,"Dixon Ticonderoga Core-Lock Colored Pencils",6,54.66,18.04
South,Virginia,Arlington,Art,"Faber Castell Col-Erase Pencils",1,4.89,2
South,Virginia,Arlington,Art,NULL,9,67.25,23.2
South,Virginia,Arlington,Binders,"Avery 3 1/2" Diskette Storage Pages",1,10.44,4.8
South,Virginia,Arlington,Binders,"GBC Durable Plastic Covers",3,58.05,26.7
South,Virginia,Arlington,Binders,"JM Magazine Binder",2,33.02,15.85
South,Virginia,Arlington,Binders,"Presstex Flexible Ring Binders",8,36.4,18.2
South,Virginia,Arlington,Binders,"Storex Dura Pro Binders",2,11.88,5.35
South,Virginia,Arlington,Binders,"Wilson Jones International Size A4 Ring Binders",2,34.6,16.61
South,Virginia,Arlington,Binders,NULL,18,184.39,87.50999999999999
South,Virginia,Arlington,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",3,359.97,79.19
South,Virginia,Arlington,Bookcases,"Sauder Cornerstone Collection Library",2,61.96,4.34
South,Virginia,Arlington,Bookcases,NULL,5,421.93,83.53
South,Virginia,Arlington,Chairs,"Hon 4070 Series Pagoda Round Back Stacking Chairs",2,641.96,179.75
South,Virginia,Arlington,Chairs,NULL,2,641.96,179.75
South,Virginia,Arlington,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",9,26.55,12.74
South,Virginia,Arlington,Envelopes,NULL,9,26.55,12.74
South,Virginia,Arlington,Furnishings,"Acrylic Self-Standing Desk Frames",7,18.69,7.1
South,Virginia,Arlington,Furnishings,"Aluminum Document Frame",5,61.1,18.33
South,Virginia,Arlington,Furnishings,"Seth Thomas 8 1/2" Cubicle Clock"",3,60.84,19.47
South,Virginia,Arlington,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",2,47.98,11.04
South,Virginia,Arlington,Furnishings,NULL,17,188.60999999999999,55.94
South,Virginia,Arlington,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24" Color"",5,8,2
South,Virginia,Arlington,Machines,NULL,5,8,2
South,Virginia,Arlington,Paper,"Easy-staple paper",1,35.44,16.66
South,Virginia,Arlington,Paper,"Xerox 1988",5,154.9,69.71
South,Virginia,Arlington,Paper,"Xerox 214",5,32.4,15.55
South,Virginia,Arlington,Paper,"Xerox 232",11,71.28,34.21
South,Virginia,Arlington,Paper,NULL,22,294.02,136.13
South,Virginia,Arlington,Phones,"AT&T CL82213",6,173.94,50.44
South,Virginia,Arlington,Phones,"Cisco SPA301",15,468.97,701.9499999999999
South,Virginia,Arlington,Phones,NULL,21,642.9100000000001,752.3899999999999
South,Virginia,Arlington,Storage,"Adjustable Depth Letter/Legal Cart",3,544.38,157.87
South,Virginia,Arlington,Storage,"Hanging Personal Folder File",2,31.4,7.85
South,Virginia,Arlington,Storage,"Tennsco Double-Tier Lockers",2,450.04,58.51
South,Virginia,Arlington,Storage,"X-Rack File for Hanging Folders",5,56.45,14.68
South,Virginia,Arlington,Storage,NULL,12,1082.27,238.91
South,Virginia,Arlington,NULL,NULL,128,3753.93,1626.1099999999997
South,Virginia,Charlottesville,Art,"Newell 309",3,34.65,10.4
South,Virginia,Charlottesville,Art,NULL,3,34.65,10.4
South,Virginia,Charlottesville,Furnishings,"Tensor Brushed Steel Torchiere Floor Lamp",4,67.96,12.23
South,Virginia,Charlottesville,Furnishings,NULL,4,67.96,12.23
South,Virginia,Charlottesville,NULL,NULL,7,102.60999999999999,22.630000000000003
South,Virginia,Chesapeake,Accessories,"Enermax Aurora Lite Keyboard",3,234.45,103.16
South,Virginia,Chesapeake,Accessories,NULL,3,234.45,103.16
South,Virginia,Chesapeake,Appliances,"Eureka Hand Vacuum, Bagless",4,197.72,55.36
South,Virginia,Chesapeake,Appliances,"Eureka The Boss Cordless Rechargeable Stick Vac",4,203.92,55.06
South,Virginia,Chesapeake,Appliances,NULL,8,401.64,110.42
South,Virginia,Chesapeake,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11"""",4,63.96,30.7
South,Virginia,Chesapeake,Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",2,17.46,8.21
South,Virginia,Chesapeake,Binders,NULL,6,81.42,38.91
South,Virginia,Chesapeake,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",4,1,284.98
South,Virginia,Chesapeake,Chairs,"Hon Valutask Swivel Chairs",5,504.9,80.78
South,Virginia,Chesapeake,Chairs,NULL,9,505.9,365.76
South,Virginia,Chesapeake,Fasteners,"Advantus Plastic Paper Clips",9,45,21.6
South,Virginia,Chesapeake,Fasteners,NULL,9,45,21.6
South,Virginia,Chesapeake,Labels,"Avery 480",4,15,7.2
South,Virginia,Chesapeake,Labels,"Avery 50",2,25.06,11.78
South,Virginia,Chesapeake,Labels,NULL,6,40.06,18.98
South,Virginia,Chesapeake,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",3,209.97,90.29
South,Virginia,Chesapeake,Machines,NULL,3,209.97,90.29
South,Virginia,Chesapeake,Paper,"Xerox 192",5,32.4,15.55
South,Virginia,Chesapeake,Paper,NULL,5,32.4,15.55
South,Virginia,Chesapeake,Phones,"Aastra 57i VoIP phone",1,161.61,42.02
South,Virginia,Chesapeake,Phones,"AT&T CL82213",5,144.95,42.04
South,Virginia,Chesapeake,Phones,"SKILCRAFT Telephone Shoulder Rest, 2" x 6.5"" x 2.5""",4,29.56,7.98
South,Virginia,Chesapeake,Phones,NULL,10,336.12,92.04
South,Virginia,Chesapeake,Storage,"Decoflex Hanging Personal Folder File, Blue",4,61.68,16.65
South,Virginia,Chesapeake,Storage,NULL,4,61.68,16.65
South,Virginia,Chesapeake,Tables,"Chromcraft Bull-Nose Wood 48" x 96"" Rectangular Conference Tables"",3,1,314.06
South,Virginia,Chesapeake,Tables,"Hon 2111 Invitation Series Corner Table",6,1,75.37
South,Virginia,Chesapeake,Tables,NULL,9,2,389.43
South,Virginia,Chesapeake,NULL,NULL,72,1950.6399999999999,1262.79
South,Virginia,Hampton,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",3,44.43,18.66
South,Virginia,Hampton,Appliances,NULL,3,44.43,18.66
South,Virginia,Hampton,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",7,265.86,79.76
South,Virginia,Hampton,Art,"Newell 314",5,27.9,6.98
South,Virginia,Hampton,Art,NULL,12,293.76,86.74000000000001
South,Virginia,Hampton,Binders,"GBC DocuBind TL300 Electric Binding System",1,896.99,421.59
South,Virginia,Hampton,Binders,"Vinyl Sectional Post Binders",3,113.1,56.55
South,Virginia,Hampton,Binders,NULL,4,1010.09,478.14
South,Virginia,Hampton,Chairs,"Global Executive Mid-Back Manager's Chair",1,290.98,75.65
South,Virginia,Hampton,Chairs,"Global Stack Chair with Arms, Black",5,149.9,40.47
South,Virginia,Hampton,Chairs,"Safco Chair Connectors, 6/Carton",13,500.24,145.07
South,Virginia,Hampton,Chairs,NULL,19,941.12,261.19
South,Virginia,Hampton,Furnishings,"Deflect-o Glass Clear Studded Chair Mats",3,186.54,41.04
South,Virginia,Hampton,Furnishings,NULL,3,186.54,41.04
South,Virginia,Hampton,Paper,"Riverleaf Stik-Withit Designer Note Cubes",2,20.12,9.26
South,Virginia,Hampton,Paper,NULL,2,20.12,9.26
South,Virginia,Hampton,Phones,"AT&T 17929 Lendline Telephone",5,226.2,58.81
South,Virginia,Hampton,Phones,NULL,5,226.2,58.81
South,Virginia,Hampton,NULL,NULL,48,2722.2599999999998,953.8399999999999
South,Virginia,Harrisonburg,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",2,23.08,6.92
South,Virginia,Harrisonburg,Accessories,NULL,2,23.08,6.92
South,Virginia,Harrisonburg,Binders,"Wilson Jones Century Plastic Molded Ring Binders",3,62.31,29.29
South,Virginia,Harrisonburg,Binders,NULL,3,62.31,29.29
South,Virginia,Harrisonburg,Furnishings,"12-1/2 Diameter Round Wall Clock",2,39.96,14.39
South,Virginia,Harrisonburg,Furnishings,NULL,2,39.96,14.39
South,Virginia,Harrisonburg,Storage,"SAFCO Commercial Wire Shelving, 72h",2,122.48,0
South,Virginia,Harrisonburg,Storage,NULL,2,122.48,0
South,Virginia,Harrisonburg,Tables,"Bevis 44 x 96 Conference Tables",7,1,245.02
South,Virginia,Harrisonburg,Tables,"Chromcraft 48" x 96"" Racetrack Double Pedestal Table"",7,2,493.79
South,Virginia,Harrisonburg,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",2,455.1,100.12
South,Virginia,Harrisonburg,Tables,NULL,16,458.1,838.9300000000001
South,Virginia,Harrisonburg,NULL,NULL,25,705.9300000000001,889.5300000000001
South,Virginia,"Newport News",Art,"SANFORD Liquid Accent Tank-Style Highlighters",1,2.84,0.88
South,Virginia,"Newport News",Art,NULL,1,2.84,0.88
South,Virginia,"Newport News",Copiers,"Canon PC-428 Personal Copier",8,1,751.96
South,Virginia,"Newport News",Copiers,NULL,8,1,751.96
South,Virginia,"Newport News",Envelopes,"#10 Self-Seal White Envelopes",1,11.09,5.43
South,Virginia,"Newport News",Envelopes,"Staple envelope",4,31.12,14.63
South,Virginia,"Newport News",Envelopes,NULL,5,42.21,20.060000000000002
South,Virginia,"Newport News",Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2" x 7"""",1,9.11,4.1
South,Virginia,"Newport News",Paper,"Xerox 1911",4,191.6,91.97
South,Virginia,"Newport News",Paper,"Xerox 23",5,32.4,15.55
South,Virginia,"Newport News",Paper,NULL,10,233.10999999999999,111.61999999999999
South,Virginia,"Newport News",Storage,"Eldon Base for stackable storage shelf, platinum",5,194.7,9.74
South,Virginia,"Newport News",Storage,"Letter Size Cart",4,571.44,165.72
South,Virginia,"Newport News",Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",1,16.91,4.57
South,Virginia,"Newport News",Storage,NULL,10,783.0500000000001,180.03
South,Virginia,"Newport News",Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8" Cut",5,69.5,20.16
South,Virginia,"Newport News",Supplies,NULL,5,69.5,20.16
South,Virginia,"Newport News",Tables,"Hon 2111 Invitation Series Straight Table",4,591.32,112.35
South,Virginia,"Newport News",Tables,NULL,4,591.32,112.35
South,Virginia,"Newport News",NULL,NULL,43,1723.0300000000002,1197.06
South,Virginia,Richmond,Accessories,"SanDisk Cruzer 16 GB USB Flash Drive",2,22.96,4.36
South,Virginia,Richmond,Accessories,NULL,2,22.96,4.36
South,Virginia,Richmond,Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",4,194.32,56.35
South,Virginia,Richmond,Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",7,2,694.5
South,Virginia,Richmond,Appliances,"Hoover Commercial SteamVac",5,67.9,20.37
South,Virginia,Richmond,Appliances,NULL,16,264.22,771.22
South,Virginia,Richmond,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2" X 11"""",8,43.04,21.09
South,Virginia,Richmond,Binders,"GBC Instant Index System for Binding Systems",2,17.76,8.88
South,Virginia,Richmond,Binders,"GBC VeloBinder Manual Binding System",4,143.96,69.1
South,Virginia,Richmond,Binders,"SlimView Poly Binder, 3/8""",9,46.62,21.45
South,Virginia,Richmond,Binders,"Wilson Jones Standard D-Ring Binders",3,15.18,7.13
South,Virginia,Richmond,Binders,"Zipper Ring Binder Pockets",5,15.6,7.64
South,Virginia,Richmond,Binders,NULL,31,282.16,135.29
South,Virginia,Richmond,Chairs,"Office Star - Contemporary Task Swivel Chair",3,332.94,79.91
South,Virginia,Richmond,Chairs,NULL,3,332.94,79.91
South,Virginia,Richmond,Envelopes,"Pastel Pink Envelopes",5,36.4,17.47
South,Virginia,Richmond,Envelopes,NULL,5,36.4,17.47
South,Virginia,Richmond,Furnishings,"DAX Wood Document Frame",6,82.38,25.54
South,Virginia,Richmond,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",4,39.92,11.18
South,Virginia,Richmond,Furnishings,NULL,10,122.3,36.72
South,Virginia,Richmond,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",2,8.26,3.8
South,Virginia,Richmond,Labels,NULL,2,8.26,3.8
South,Virginia,Richmond,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6" x 9""",4,17.64,8.11
South,Virginia,Richmond,Paper,"Ampad Poly Cover Wirebound Steno Book, 6" x 9"" Assorted Colors",3,13.62,6.13
South,Virginia,Richmond,Paper,"Southworth Structures Collection",3,21.84,10.92
South,Virginia,Richmond,Paper,"Xerox 230",5,32.4,15.55
South,Virginia,Richmond,Paper,NULL,15,85.5,40.709999999999994
South,Virginia,Richmond,Phones,"BlackBerry Q10",4,503.96,125.99
South,Virginia,Richmond,Phones,"Panasonic KX - TS880B Telephone",5,206.1,55.65
South,Virginia,Richmond,Phones,NULL,9,710.06,181.64
South,Virginia,Richmond,Storage,"Carina Mini System Audio Rack, Model AR050B",3,332.94,9.99
South,Virginia,Richmond,Storage,"Decoflex Hanging Personal Folder File, Blue",1,15.42,4.16
South,Virginia,Richmond,Storage,"Space Solutions Industrial Galvanized Steel Shelving.",4,315.2,6.3
South,Virginia,Richmond,Storage,"Steel Personal Filing/Posting Tote",5,177.55,47.94
South,Virginia,Richmond,Storage,NULL,13,841.1099999999999,68.39
South,Virginia,Richmond,Supplies,"Acme Softgrip Scissors",5,40.7,11.8
South,Virginia,Richmond,Supplies,NULL,5,40.7,11.8
South,Virginia,Richmond,Tables,"BPI Conference Tables",2,292.1,58.42
South,Virginia,Richmond,Tables,NULL,2,292.1,58.42
South,Virginia,Richmond,NULL,NULL,113,3038.7099999999996,1409.7300000000005
South,Virginia,Salem,Appliances,"Bionaire 99.97% HEPA Air Cleaner",2,35.04,12.26
South,Virginia,Salem,Appliances,NULL,2,35.04,12.26
South,Virginia,Salem,Art,"4009 Highlighters by Sanford",7,27.86,9.19
South,Virginia,Salem,Art,"Berol Giant Pencil Sharpener",6,101.94,29.56
South,Virginia,Salem,Art,"Newell 35",6,19.68,5.71
South,Virginia,Salem,Art,NULL,19,149.48000000000002,44.46
South,Virginia,Salem,Binders,"Cardinal Holdit Business Card Pockets",3,14.94,7.17
South,Virginia,Salem,Binders,NULL,3,14.94,7.17
South,Virginia,Salem,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",3,302.94,69.68
South,Virginia,Salem,Bookcases,NULL,3,302.94,69.68
South,Virginia,Salem,Chairs,"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",2,701.96,168.47
South,Virginia,Salem,Chairs,NULL,2,701.96,168.47
South,Virginia,Salem,Envelopes,"Airmail Envelopes",3,251.79,118.34
South,Virginia,Salem,Envelopes,NULL,3,251.79,118.34
South,Virginia,Salem,Furnishings,"Regeneration Desk Collection",5,8.8,3.87
South,Virginia,Salem,Furnishings,NULL,5,8.8,3.87
South,Virginia,Salem,Paper,"Easy-staple paper",4,49.12,23.09
South,Virginia,Salem,Paper,NULL,4,49.12,23.09
South,Virginia,Salem,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",2,21.8,6.1
South,Virginia,Salem,Phones,"Nortel Networks T7316 E Nt8 B27",4,271.96,67.99
South,Virginia,Salem,Phones,NULL,6,293.76,74.08999999999999
South,Virginia,Salem,Supplies,"Premier Electric Letter Opener",2,231.72,11.59
South,Virginia,Salem,Supplies,NULL,2,231.72,11.59
South,Virginia,Salem,NULL,NULL,49,2039.55,533.02
South,Virginia,Springfield,Accessories,"Case Logic 2.4GHz Wireless Keyboard",2,99.98,8
South,Virginia,Springfield,Accessories,"Imation?30456 USB?Flash Drive?8GB",3,20.7,1.66
South,Virginia,Springfield,Accessories,"Imation?Secure?Drive?+ Hardware Encrypted USB?flash drive?- 16 GB",4,151.96,36.47
South,Virginia,Springfield,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",4,100,21
South,Virginia,Springfield,Accessories,"Plantronics CS510 - Over-the-Head monaural Wireless Headset System",6,1,653.3
South,Virginia,Springfield,Accessories,NULL,19,373.64,720.43
South,Virginia,Springfield,Appliances,"Holmes Odor Grabber",5,72.1,23.799999999999997
South,Virginia,Springfield,Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room",3,826.11,322.18
South,Virginia,Springfield,Appliances,NULL,8,898.21,345.98
South,Virginia,Springfield,Art,"American Pencil",4,9.32,2.7
South,Virginia,Springfield,Art,"Boston 1799 Powerhouse Electric Pencil Sharpener",7,181.86,50.92
South,Virginia,Springfield,Art,"Newell 318",2,5.56,1.45
South,Virginia,Springfield,Art,"Newell 324",4,46.2,12.94
South,Virginia,Springfield,Art,"Newell 333",2,5.56,1.45
South,Virginia,Springfield,Art,"Newell 349",7,22.96,6.66
South,Virginia,Springfield,Art,NULL,26,271.46,76.12
South,Virginia,Springfield,Binders,"Avery Heavy-Duty EZD  Binder With Locking Rings",4,22.32,10.71
South,Virginia,Springfield,Binders,"GBC Twin Loop Wire Binding Elements",7,232.96,116.48
South,Virginia,Springfield,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"",3,122.94,59.01
South,Virginia,Springfield,Binders,NULL,14,378.22,186.2
South,Virginia,Springfield,Chairs,"Hon Olson Stacker Chairs",4,1,307.14
South,Virginia,Springfield,Chairs,NULL,4,1,307.14
South,Virginia,Springfield,Envelopes,"#10 Self-Seal White Envelopes",6,66.54,32.6
South,Virginia,Springfield,Envelopes,"Brown Kraft Recycled Envelopes",2,33.96,16.98
South,Virginia,Springfield,Envelopes,"Cameo Buff Policy Envelopes",5,311.15,146.24
South,Virginia,Springfield,Envelopes,"Globe Weis Peel & Seel First Class Envelopes",5,63.9,28.76
South,Virginia,Springfield,Envelopes,NULL,18,475.54999999999995,224.57999999999998
South,Virginia,Springfield,Fasteners,Staples,3,11.34,5.22
South,Virginia,Springfield,Fasteners,NULL,3,11.34,5.22
South,Virginia,Springfield,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",9,859.14,249.14999999999998
South,Virginia,Springfield,Furnishings,"Howard Miller 11-1/2" Diameter Ridgewood Wall Clock"",1,51.94,21.3
South,Virginia,Springfield,Furnishings,"Master Caster Door Stop, Large Neon Orange",4,29.12,12.52
South,Virginia,Springfield,Furnishings,"Ultra Door Push Plate",6,29.46,9.72
South,Virginia,Springfield,Furnishings,NULL,20,969.66,292.69
