Order No,Sales($),Quantity,Discount,Profit($),Price($)
7995,145.76 ,6,0.7,-247.80 ,485.88 
7996,9.61 ,6,0.7,-7.37 ,32.04 
7997,199.75 ,5,0,87.89 ,199.75 
7998,"1,673.18 ",12,0.2,20.91 ,"2,091.48 "
7999,12.18 ,7,0,3.90 ,12.18 
8000,57.68 ,4,0,19.03 ,57.68 
8001,263.96 ,4,0,76.55 ,263.96 
8002,299.94 ,6,0,128.97 ,299.94 
8003,25.76 ,7,0,0.52 ,25.76 
8004,271.90 ,2,0,78.85 ,271.90 
8005,45.84 ,3,0,15.59 ,45.84 
8006,9.82 ,2,0,3.24 ,9.82 
8007,93.36 ,12,0,0.93 ,93.36 
8008,541.24 ,4,0,5.41 ,541.24 
8009,106.32 ,3,0,49.97 ,106.32 
8010,"1,323.90 ",5,0,383.93 ,"1,323.90 "
8011,126.62 ,6,0.2,41.15 ,158.28 
8012,125.94 ,7,0.2,15.74 ,157.43 
8013,663.92 ,5,0.2,207.48 ,829.90 
8014,120.00 ,8,0,13.20 ,120.00 
8015,3.29 ,1,0,1.48 ,3.29 
8016,18.84 ,3,0,6.03 ,18.84 
8017,60.67 ,6,0.2,12.89 ,75.84 
8018,30.82 ,9,0.2,2.70 ,38.52 
8019,52.79 ,1,0.2,4.62 ,65.99 
8020,83.90 ,10,0,20.98 ,83.90 
8021,11.76 ,2,0,5.76 ,11.76 
8022,4.99 ,3,0.8,-12.98 ,24.96 
8023,87.92 ,5,0.2,29.67 ,109.90 
8024,657.93 ,5,0.3,-93.99 ,939.90 
8025,1.04 ,1,0.8,-1.83 ,5.22 
8026,210.68 ,2,0,50.56 ,210.68 
8027,78.80 ,1,0,1.58 ,78.80 
8028,19.99 ,1,0,6.80 ,19.99 
8029,772.68 ,4,0,108.18 ,772.68 
8030,106.08 ,6,0.2,-9.28 ,132.60 
8031,23.08 ,3,0.6,-10.96 ,57.69 
8032,25.92 ,5,0.2,9.07 ,32.40 
8033,47.95 ,3,0.2,16.18 ,59.94 
8034,0.98 ,2,0.8,-1.48 ,4.92 
8035,75.38 ,9,0.6,-20.73 ,188.46 
8036,4.61 ,2,0.2,1.67 ,5.76 
8037,37.68 ,6,0,16.96 ,37.68 
8038,41.91 ,3,0,10.90 ,41.91 
8039,436.00 ,3,0.15,5.13 ,512.94 
8040,388.70 ,6,0.2,38.87 ,485.88 
8041,572.58 ,6,0,34.35 ,572.58 
8042,33.18 ,2,0,11.61 ,33.18 
8043,63.88 ,4,0,24.91 ,63.88 
8044,26.72 ,1,0,11.76 ,26.72 
8045,295.06 ,9,0.2,106.96 ,368.82 
8046,393.25 ,5,0,129.77 ,393.25 
8047,2.21 ,3,0.7,-1.48 ,7.38 
8048,16.27 ,3,0.2,5.29 ,20.34 
8049,706.86 ,7,0,197.92 ,706.86 
8050,5.97 ,5,0.7,-4.58 ,19.90 
8051,21.18 ,1,0.2,4.77 ,26.48 
8052,41.38 ,6,0.2,3.10 ,51.72 
8053,17.94 ,3,0,4.49 ,17.94 
8054,2.66 ,1,0.7,-1.86 ,8.85 
8055,892.35 ,5,0,267.71 ,892.35 
8056,307.67 ,2,0.15,28.96 ,361.96 
8057,728.82 ,9,0,29.15 ,728.82 
8058,41.36 ,5,0.2,13.96 ,51.70 
8059,43.18 ,3,0.2,15.11 ,53.97 
8060,4.16 ,2,0,1.75 ,4.16 
8061,61.40 ,5,0,28.86 ,61.40 
8062,24.45 ,2,0.2,8.86 ,30.56 
8063,263.96 ,4,0,71.27 ,263.96 
8064,359.97 ,3,0,100.79 ,359.97 
8065,12.96 ,2,0,6.22 ,12.96 
8066,116.82 ,3,0,5.84 ,116.82 
8067,276.78 ,2,0.2,89.95 ,345.98 
8068,239.97 ,3,0,86.39 ,239.97 
8069,16.02 ,6,0,6.09 ,16.02 
8070,454.56 ,5,0.2,-107.96 ,568.20 
8071,141.42 ,5,0.6,-187.38 ,353.55 
8072,310.74 ,4,0.3,-26.64 ,443.92 
8073,12.74 ,4,0.2,2.23 ,15.92 
8074,6.47 ,5,0.8,-9.71 ,32.35 
8075,13.75 ,14,0.8,-22.68 ,68.74 
8076,15.22 ,2,0.8,-38.82 ,76.12 
8077,27.42 ,3,0,9.32 ,27.42 
8078,165.98 ,1,0,74.69 ,165.98 
8079,75.00 ,3,0,18.00 ,75.00 
8080,134.27 ,8,0.2,47.00 ,167.84 
8081,146.54 ,6,0.2,47.63 ,183.18 
8082,131.90 ,3,0.2,47.82 ,164.88 
8083,203.88 ,5,0.2,20.39 ,254.85 
8084,14.30 ,7,0.7,-10.49 ,47.67 
8085,718.64 ,10,0.2,-161.69 ,898.30 
8086,61.10 ,5,0,18.33 ,61.10 
8087,28.08 ,3,0.2,5.27 ,35.10 
8088,10.50 ,4,0.2,1.18 ,13.12 
8089,39.92 ,2,0.2,12.97 ,49.90 
8090,77.58 ,9,0,20.17 ,77.58 
8091,269.36 ,7,0,70.03 ,269.36 
8092,5.76 ,2,0,2.82 ,5.76 
8093,109.90 ,5,0,32.97 ,109.90 
8094,23.88 ,3,0,10.51 ,23.88 
8095,26.20 ,4,0,12.05 ,26.20 
8096,12.96 ,2,0,6.22 ,12.96 
8097,234.95 ,5,0,32.89 ,234.95 
8098,118.25 ,5,0,34.29 ,118.25 
8099,4.28 ,1,0,1.93 ,4.28 
8100,26.85 ,3,0,5.10 ,26.85 
8101,"3,357.60 ",3,0.2,377.73 ,"4,197.00 "
8102,8.26 ,2,0,3.80 ,8.26 
8103,"2,973.32 ",7,0.2,334.50 ,"3,716.65 "
8104,104.79 ,7,0,29.34 ,104.79 
8105,775.73 ,6,0.2,58.18 ,969.66 
8106,89.07 ,1,0.32,-17.03 ,130.98 
8107,175.44 ,6,0.2,52.63 ,219.30 
8108,438.34 ,4,0.2,-87.67 ,547.92 
8109,215.54 ,4,0.3,-58.50 ,307.92 
8110,55.58 ,6,0.2,20.84 ,69.48 
8111,127.39 ,2,0.3,-25.48 ,181.98 
8112,248.43 ,5,0.3,-17.75 ,354.90 
8113,11.65 ,4,0.8,-30.87 ,58.24 
8114,85.25 ,2,0.3,-1.22 ,121.78 
8115,20.64 ,5,0.2,2.32 ,25.80 
8116,148.02 ,3,0,41.45 ,148.02 
8117,33.29 ,1,0,7.99 ,33.29 
8118,204.95 ,5,0,100.43 ,204.95 
8119,526.34 ,4,0.3,-75.19 ,751.92 
8120,41.96 ,2,0,10.91 ,41.96 
8121,451.15 ,3,0.2,0.00 ,563.94 
8122,31.50 ,11,0.2,11.03 ,39.38 
8123,30.67 ,3,0.2,9.59 ,38.34 
8124,"1,079.98 ",4,0.4,126.00 ,"1,799.96 "
8125,161.57 ,2,0.2,-28.27 ,201.96 
8126,2.93 ,3,0.8,-4.99 ,14.67 
8127,18.53 ,2,0.2,4.40 ,23.16 
8128,670.75 ,3,0.2,-125.77 ,838.44 
8129,64.96 ,5,0.6,-43.85 ,162.40 
8130,41.94 ,2,0,15.10 ,41.94 
8131,11.96 ,2,0,5.86 ,11.96 
8132,13.12 ,4,0,3.80 ,13.12 
8133,535.41 ,3,0,160.62 ,535.41 
8134,72.78 ,3,0.6,-70.96 ,181.95 
8135,36.84 ,3,0,17.31 ,36.84 
8136,87.71 ,7,0,41.22 ,87.71 
8137,562.29 ,7,0.45,-255.59 ,"1,022.35 "
8138,56.52 ,9,0,21.48 ,56.52 
8139,11.26 ,8,0.2,1.27 ,14.08 
8140,284.08 ,10,0.2,24.86 ,355.10 
8141,18.50 ,4,0.2,6.70 ,23.12 
8142,14.73 ,3,0,7.22 ,14.73 
8143,186.54 ,3,0,50.37 ,186.54 
8144,557.73 ,4,0.2,6.97 ,697.16 
8145,159.97 ,4,0.2,-31.99 ,199.96 
8146,471.90 ,6,0,155.73 ,471.90 
8147,3.52 ,2,0,1.69 ,3.52 
8148,49.12 ,4,0,23.09 ,49.12 
8149,20.16 ,7,0,9.88 ,20.16 
8150,10.68 ,2,0,5.02 ,10.68 
8151,141.96 ,2,0,39.75 ,141.96 
8152,32.48 ,2,0,4.87 ,32.48 
8153,20.04 ,3,0,9.62 ,20.04 
8154,"13,999.96 ",4,0,"6,719.98 ","13,999.96 "
8155,238.00 ,2,0,38.08 ,238.00 
8156,61.96 ,2,0,27.88 ,61.96 
8157,239.37 ,2,0.3,-23.94 ,341.96 
8158,595.00 ,5,0,95.20 ,595.00 
8159,16.03 ,3,0.2,5.61 ,20.04 
8160,199.75 ,5,0,87.89 ,199.75 
8161,227.96 ,2,0,36.47 ,227.96 
8162,293.52 ,6,0,76.32 ,293.52 
8163,307.98 ,2,0,89.31 ,307.98 
8164,96.96 ,6,0,33.94 ,96.96 
8165,117.49 ,7,0.2,41.12 ,146.86 
8166,11.95 ,3,0.2,4.18 ,14.94 
8167,512.50 ,3,0.15,-30.15 ,602.94 
8168,863.13 ,7,0.2,-32.37 ,"1,078.91 "
8169,"2,036.86 ",7,0,366.63 ,"2,036.86 "
8170,449.57 ,2,0.2,-73.05 ,561.96 
8171,108.96 ,3,0,32.69 ,108.96 
8172,264.18 ,7,0,68.69 ,264.18 
8173,2.88 ,1,0,1.41 ,2.88 
8174,41.90 ,6,0.2,14.14 ,52.38 
8175,23.92 ,4,0,4.07 ,23.92 
8176,156.51 ,4,0.2,52.82 ,195.64 
8177,128.34 ,6,0,37.22 ,128.34 
8178,474.95 ,5,0,142.49 ,474.95 
8179,999.98 ,2,0,449.99 ,999.98 
8180,277.50 ,4,0.5,-188.70 ,555.00 
8181,"1,252.70 ",8,0.4,-480.20 ,"2,087.84 "
8182,110.97 ,5,0.4,-24.04 ,184.95 
8183,22.61 ,3,0.6,-10.17 ,56.52 
8184,1.89 ,1,0.6,-0.99 ,4.73 
8185,63.31 ,3,0.2,20.58 ,79.14 
8186,7.82 ,1,0.2,2.93 ,9.78 
8187,170.07 ,4,0.3,-12.15 ,242.96 
8188,62.82 ,9,0,29.53 ,62.82 
8189,19.44 ,3,0,9.33 ,19.44 
8190,7.38 ,1,0,3.62 ,7.38 
8191,38.88 ,6,0,18.66 ,38.88 
8192,187.76 ,4,0,76.98 ,187.76 
8193,6.05 ,7,0.7,-4.23 ,20.16 
8194,98.35 ,3,0.2,9.84 ,122.94 
8195,335.74 ,2,0.2,25.18 ,419.68 
8196,8.96 ,2,0,4.39 ,8.96 
8197,89.57 ,4,0.2,-1.12 ,111.96 
8198,71.96 ,5,0.2,7.20 ,89.95 
8199,15.55 ,3,0.2,5.44 ,19.44 
8200,10.43 ,5,0.8,-18.25 ,52.15 
8201,72.78 ,1,0.2,-18.20 ,90.98 
8202,67.15 ,5,0,16.79 ,67.15 
8203,549.98 ,2,0,142.99 ,549.98 
8204,11.82 ,3,0,4.73 ,11.82 
8205,"4,643.80 ",4,0,"2,229.02 ","4,643.80 "
8206,577.76 ,2,0.1,115.55 ,641.96 
8207,191.52 ,1,0.45,-76.61 ,348.21 
8208,2.62 ,1,0.2,0.43 ,3.28 
8209,"1,369.76 ",6,0.7,-913.18 ,"4,565.88 "
8210,294.37 ,4,0.2,-58.87 ,367.96 
8211,81.57 ,2,0.2,7.14 ,101.96 
8212,44.46 ,5,0.6,-17.78 ,111.15 
8213,314.09 ,3,0.2,19.63 ,392.61 
8214,6.34 ,4,0.7,-4.65 ,21.12 
8215,10.48 ,1,0.2,3.80 ,13.10 
8216,2.47 ,1,0.7,-1.81 ,8.23 
8217,3.26 ,2,0.7,-2.28 ,10.88 
8218,4.34 ,3,0.2,0.87 ,5.43 
8219,31.78 ,3,0.6,-19.07 ,79.44 
8220,4.93 ,2,0.2,1.72 ,6.16 
8221,1.79 ,3,0.8,-3.04 ,8.94 
8222,15.07 ,4,0.2,-3.77 ,18.84 
8223,12.62 ,2,0.2,-2.52 ,15.78 
8224,185.88 ,6,0,83.65 ,185.88 
8225,12.96 ,2,0,6.22 ,12.96 
8226,189.70 ,10,0,91.06 ,189.70 
8227,40.99 ,1,0,20.09 ,40.99 
8228,82.64 ,2,0,7.44 ,82.64 
8229,31.02 ,2,0,8.07 ,31.02 
8230,89.97 ,3,0,37.79 ,89.97 
8231,35.97 ,3,0,9.71 ,35.97 
8232,"1,266.86 ",7,0,291.38 ,"1,266.86 "
8233,169.45 ,5,0,42.36 ,169.45 
8234,40.68 ,2,0,0.41 ,40.68 
8235,3.33 ,2,0.2,0.42 ,4.16 
8236,933.26 ,4,0.45,-458.15 ,"1,696.84 "
8237,"2,803.92 ",5,0.2,0.00 ,"3,504.90 "
8238,4.77 ,2,0.2,-0.77 ,5.96 
8239,6.67 ,1,0.2,2.50 ,8.34 
8240,4.45 ,2,0.2,1.11 ,5.56 
8241,43.94 ,4,0.2,6.04 ,54.92 
8242,23.74 ,2,0.2,8.31 ,29.68 
8243,357.00 ,3,0,57.12 ,357.00 
8244,806.34 ,8,0.2,50.40 ,"1,007.92 "
8245,85.44 ,3,0,31.61 ,85.44 
8246,344.91 ,3,0,10.35 ,344.91 
8247,70.97 ,5,0.8,-191.62 ,354.85 
8248,36.78 ,2,0.2,3.68 ,45.98 
8249,743.99 ,2,0.4,-124.00 ,"1,239.98 "
8250,11.21 ,2,0.8,-16.82 ,56.06 
8251,4.71 ,2,0.6,-1.88 ,11.78 
8252,180.98 ,5,0.8,-470.55 ,904.90 
8253,60.42 ,2,0.2,6.04 ,75.52 
8254,299.99 ,1,0,90.00 ,299.99 
8255,192.16 ,4,0,92.24 ,192.16 
8256,242.62 ,8,0.2,27.30 ,303.28 
8257,46.74 ,3,0,11.69 ,46.74 
8258,174.95 ,5,0,12.25 ,174.95 
8259,100.70 ,6,0.2,37.76 ,125.88 
8260,368.91 ,9,0,180.77 ,368.91 
8261,8.02 ,1,0,3.77 ,8.02 
8262,171.04 ,4,0,44.47 ,171.04 
8263,19.44 ,3,0,9.33 ,19.44 
8264,13.09 ,4,0.7,-10.04 ,43.64 
8265,122.94 ,3,0,30.74 ,122.94 
8266,35.45 ,7,0.2,12.85 ,44.31 
8267,19.98 ,2,0,5.19 ,19.98 
8268,69.38 ,1,0.5,-47.18 ,138.75 
8269,31.68 ,4,0.2,2.77 ,39.60 
8270,"2,003.17 ",4,0.2,250.40 ,"2,503.96 "
8271,9.34 ,2,0.2,3.15 ,11.68 
8272,"2,563.06 ",8,0.1,313.26 ,"2,847.84 "
8273,387.14 ,4,0.2,4.84 ,483.92 
8274,3.42 ,1,0.2,0.30 ,4.28 
8275,"1,085.42 ",7,0,282.21 ,"1,085.42 "
8276,43.06 ,9,0.2,15.61 ,53.82 
8277,3.76 ,3,0.7,-2.76 ,12.54 
8278,34.86 ,2,0.7,-26.73 ,116.20 
8279,432.46 ,3,0.2,32.43 ,540.57 
8280,675.06 ,3,0,87.76 ,675.06 
8281,65.23 ,3,0.2,22.02 ,81.54 
8282,207.00 ,3,0.2,25.88 ,258.75 
8283,600.53 ,2,0.3,137.26 ,857.90 
8284,59.90 ,2,0.2,14.23 ,74.88 
8285,637.44 ,8,0.2,135.46 ,796.80 
8286,51.76 ,3,0.6,-33.64 ,129.39 
8287,31.10 ,6,0.2,10.89 ,38.88 
8288,47.96 ,5,0.2,4.20 ,59.95 
8289,158.93 ,7,0.2,41.72 ,198.66 
8290,211.25 ,6,0.2,15.84 ,264.06 
8291,5.55 ,2,0.2,-1.04 ,6.94 
8292,2.95 ,1,0.2,1.00 ,3.69 
8293,10.33 ,3,0.7,-7.58 ,34.44 
8294,18.37 ,4,0.2,5.97 ,22.96 
8295,299.90 ,2,0,74.98 ,299.90 
8296,26.55 ,9,0,12.74 ,26.55 
8297,111.98 ,2,0,26.88 ,111.98 
8298,4.93 ,2,0.2,0.74 ,6.16 
8299,11.78 ,3,0.2,4.27 ,14.73 
8300,7.98 ,3,0,2.07 ,7.98 
8301,180.96 ,2,0,81.43 ,180.96 
8302,"1,649.95 ",5,0,659.98 ,"1,649.95 "
8303,362.35 ,3,0.2,45.29 ,452.94 
8304,73.58 ,2,0.2,8.28 ,91.98 
8305,486.37 ,4,0.2,36.48 ,607.96 
8306,32.40 ,5,0,15.55 ,32.40 
8307,41.86 ,7,0,19.26 ,41.86 
8308,77.56 ,2,0,35.68 ,77.56 
8309,37.17 ,9,0,11.15 ,37.17 
8310,137.35 ,3,0.2,8.58 ,171.69 
8311,376.51 ,3,0.3,-43.03 ,537.87 
8312,62.72 ,4,0,24.46 ,62.72 
8313,"2,939.93 ",7,0,764.38 ,"2,939.93 "
8314,512.36 ,3,0.3,-14.64 ,731.94 
8315,3.49 ,2,0.2,0.57 ,4.36 
8316,22.29 ,7,0.2,3.90 ,27.86 
8317,16.03 ,3,0.2,5.61 ,20.04 
8318,1.75 ,1,0.2,0.15 ,2.19 
8319,20.99 ,8,0.2,2.36 ,26.24 
8320,11.21 ,1,0,3.36 ,11.21 
8321,45.04 ,2,0.2,4.50 ,56.30 
8322,15.62 ,2,0.8,-25.00 ,78.12 
8323,8.74 ,2,0,2.27 ,8.74 
8324,44.75 ,5,0,20.59 ,44.75 
8325,61.68 ,5,0.2,5.40 ,77.10 
8326,158.38 ,3,0.2,13.86 ,197.97 
8327,2.86 ,4,0.8,-4.58 ,14.32 
8328,94.19 ,7,0.8,-164.84 ,470.96 
8329,143.70 ,3,0,68.98 ,143.70 
8330,6.48 ,1,0,3.11 ,6.48 
8331,7.88 ,4,0,2.52 ,7.88 
8332,11.21 ,1,0,3.36 ,11.21 
8333,354.90 ,5,0,88.73 ,354.90 
8334,17.94 ,3,0,8.79 ,17.94 
8335,51.80 ,4,0,23.31 ,51.80 
8336,299.52 ,9,0,149.76 ,299.52 
8337,7.70 ,2,0,3.16 ,7.70 
8338,23.92 ,4,0,11.72 ,23.92 
8339,498.00 ,5,0,184.26 ,498.00 
8340,436.70 ,6,0.2,-38.21 ,545.88 
8341,32.40 ,5,0,15.55 ,32.40 
8342,61.44 ,3,0,16.59 ,61.44 
8343,73.36 ,7,0,19.81 ,73.36 
8344,59.20 ,5,0.2,22.20 ,74.00 
8345,32.95 ,3,0.2,6.59 ,41.19 
8346,218.38 ,3,0.2,-10.92 ,272.97 
8347,31.40 ,5,0,13.19 ,31.40 
8348,9.48 ,1,0,3.79 ,9.48 
8349,209.50 ,10,0,58.66 ,209.50 
8350,24.30 ,5,0,10.45 ,24.30 
8351,6.48 ,1,0,3.11 ,6.48 
8352,32.45 ,2,0.2,7.30 ,40.56 
8353,26.39 ,4,0.7,-17.59 ,87.96 
8354,373.47 ,5,0.4,-112.04 ,622.45 
8355,64.20 ,5,0.7,-44.94 ,214.00 
8356,8.00 ,2,0.2,2.80 ,10.00 
8357,186.54 ,3,0,41.04 ,186.54 
8358,87.08 ,7,0,24.38 ,87.08 
8359,105.58 ,2,0.2,9.24 ,131.98 
8360,217.44 ,6,0,91.32 ,217.44 
8361,31.74 ,2,0.2,3.97 ,39.68 
8362,5.43 ,2,0.8,-13.58 ,27.16 
8363,913.43 ,5,0.3,-169.64 ,"1,304.90 "
8364,372.14 ,3,0.2,27.91 ,465.18 
8365,751.98 ,2,0.2,84.60 ,939.98 
8366,604.77 ,4,0.2,60.48 ,755.96 
8367,27.36 ,4,0,7.39 ,27.36 
8368,20.56 ,2,0,9.66 ,20.56 
8369,83.92 ,5,0.2,31.47 ,104.90 
8370,902.71 ,3,0.2,33.85 ,"1,128.39 "
8371,120.67 ,2,0.15,21.29 ,141.96 
8372,4.98 ,1,0.8,-8.47 ,24.92 
8373,82.26 ,3,0,33.73 ,82.26 
8374,29.74 ,1,0,4.46 ,29.74 
8375,87.36 ,6,0,23.59 ,87.36 
8376,56.16 ,6,0.2,17.55 ,70.20 
8377,64.38 ,1,0.2,8.05 ,80.48 
8378,64.78 ,1,0.2,-14.58 ,80.98 
8379,15.55 ,3,0.2,5.64 ,19.44 
8380,223.89 ,7,0.2,69.97 ,279.86 
8381,10.90 ,3,0.2,3.41 ,13.62 
8382,84.78 ,2,0.2,-20.14 ,105.98 
8383,241.50 ,4,0.3,0.00 ,345.00 
8384,59.97 ,3,0,14.99 ,59.97 
8385,13.36 ,2,0,6.41 ,13.36 
8386,11.81 ,3,0.2,4.13 ,14.76 
8387,16.24 ,1,0,2.44 ,16.24 
8388,77.55 ,5,0,21.71 ,77.55 
8389,76.12 ,2,0,22.07 ,76.12 
8390,17.18 ,6,0.2,6.23 ,21.48 
8391,11.76 ,2,0,5.76 ,11.76 
8392,27.46 ,2,0,9.89 ,27.46 
8393,137.94 ,3,0,35.86 ,137.94 
8394,111.15 ,5,0,48.91 ,111.15 
8395,901.95 ,3,0,297.64 ,901.95 
8396,366.01 ,3,0.3,-47.06 ,522.87 
8397,310.69 ,7,0.2,108.74 ,388.36 
8398,7.68 ,5,0.8,-11.52 ,38.40 
8399,155.37 ,2,0.3,-35.51 ,221.96 
8400,10.74 ,1,0.2,0.81 ,13.43 
8401,232.40 ,5,0.2,78.44 ,290.50 
8402,164.65 ,3,0.1,12.81 ,182.94 
8403,22.68 ,2,0,11.11 ,22.68 
8404,105.52 ,4,0,48.54 ,105.52 
8405,83.92 ,4,0,5.87 ,83.92 
8406,141.90 ,5,0,58.18 ,141.90 
8407,39.98 ,2,0,9.20 ,39.98 
8408,28.91 ,7,0,8.67 ,28.91 
8409,174.95 ,5,0,45.49 ,174.95 
8410,110.53 ,4,0.2,38.68 ,138.16 
8411,630.02 ,4,0.4,-199.51 ,"1,050.04 "
8412,27.86 ,7,0,9.19 ,27.86 
8413,933.41 ,4,0.3,-173.35 ,"1,333.44 "
8414,51.84 ,10,0.2,18.14 ,64.80 
8415,165.60 ,3,0.2,-6.21 ,207.00 
8416,106.32 ,3,0,49.97 ,106.32 
8417,147.92 ,5,0.2,46.23 ,184.90 
8418,104.28 ,3,0,26.07 ,104.28 
8419,286.85 ,1,0,63.11 ,286.85 
8420,66.96 ,4,0,2.68 ,66.96 
8421,199.98 ,2,0,87.99 ,199.98 
8422,45.00 ,3,0,4.95 ,45.00 
8423,17.90 ,5,0,8.77 ,17.90 
8424,40.48 ,2,0,17.41 ,40.48 
8425,"2,154.90 ",5,0,129.29 ,"2,154.90 "
8426,18.43 ,8,0.7,-12.29 ,61.44 
8427,10.94 ,2,0.2,0.96 ,13.68 
8428,4.36 ,2,0,0.17 ,4.36 
8429,62.35 ,6,0.2,-10.91 ,77.94 
8430,303.92 ,5,0.2,-30.39 ,379.90 
8431,129.30 ,2,0,6.47 ,129.30 
8432,274.20 ,10,0,112.42 ,274.20 
8433,6.05 ,4,0.2,-1.36 ,7.56 
8434,6.85 ,2,0.2,2.14 ,8.56 
8435,9.96 ,5,0.6,-6.72 ,24.90 
8436,8.55 ,2,0.8,-13.68 ,42.76 
8437,45.58 ,11,0.2,16.52 ,56.98 
8438,25.49 ,2,0.2,4.46 ,31.86 
8439,136.96 ,4,0.2,51.36 ,171.20 
8440,49.62 ,2,0.2,4.96 ,62.02 
8441,10.58 ,3,0.2,3.44 ,13.23 
8442,84.42 ,4,0.2,27.44 ,105.52 
8443,431.94 ,2,0.4,-71.99 ,719.90 
8444,2.04 ,1,0.7,-1.50 ,6.81 
8445,68.24 ,3,0.4,-12.51 ,113.73 
8446,240.74 ,4,0.3,-13.76 ,343.92 
8447,35.00 ,4,0,14.70 ,35.00 
8448,210.68 ,2,0,50.56 ,210.68 
8449,637.90 ,3,0.3,-127.58 ,911.28 
8450,43.44 ,8,0,21.29 ,43.44 
8451,2.22 ,1,0,0.67 ,2.22 
8452,"1,679.96 ",5,0.2,126.00 ,"2,099.95 "
8453,344.37 ,4,0.3,-93.47 ,491.96 
8454,"1,554.94 ",3,0.2,77.75 ,"1,943.67 "
8455,127.88 ,5,0.6,-67.14 ,319.70 
8456,222.38 ,2,0.2,22.24 ,277.98 
8457,106.87 ,3,0.3,-29.01 ,152.67 
8458,3.56 ,3,0.8,-6.24 ,17.82 
8459,25.68 ,3,0.8,-39.80 ,128.40 
8460,12.38 ,3,0.8,-19.81 ,61.92 
8461,25.30 ,5,0,11.89 ,25.30 
8462,95.94 ,3,0,9.59 ,95.94 
8463,7.50 ,2,0,3.60 ,7.50 
8464,302.38 ,3,0.2,22.68 ,377.97 
8465,46.69 ,4,0.2,-2.92 ,58.36 
8466,17.94 ,3,0,3.05 ,17.94 
8467,370.14 ,3,0,144.35 ,370.14 
8468,8.93 ,2,0.2,3.12 ,11.16 
8469,"2,678.94 ",6,0,241.10 ,"2,678.94 "
8470,387.14 ,4,0.2,-14.52 ,483.92 
8471,45.41 ,2,0.2,11.92 ,56.76 
8472,77.95 ,3,0.2,-11.69 ,97.44 
8473,3.00 ,1,0.2,1.05 ,3.75 
8474,9.95 ,1,0.2,1.00 ,12.44 
8475,37.90 ,4,0.7,-29.05 ,126.32 
8476,65.58 ,2,0.2,23.77 ,81.98 
8477,44.78 ,1,0.2,16.23 ,55.98 
8478,"1,035.80 ",4,0,269.31 ,"1,035.80 "
8479,5.76 ,2,0,1.67 ,5.76 
8480,19.98 ,2,0,8.99 ,19.98 
8481,35.98 ,2,0,10.07 ,35.98 
8482,16.66 ,3,0.2,3.33 ,20.82 
8483,20.70 ,2,0,9.94 ,20.70 
8484,83.70 ,5,0,41.01 ,83.70 
8485,199.80 ,10,0,71.93 ,199.80 
8486,45.68 ,2,0,21.01 ,45.68 
8487,110.96 ,2,0,53.26 ,110.96 
8488,11.94 ,3,0,5.97 ,11.94 
8489,"8,749.95 ",5,0,"2,799.98 ","8,749.95 "
8490,36.40 ,8,0,18.20 ,36.40 
8491,18.69 ,7,0,7.10 ,18.69 
8492,5.94 ,3,0,0.12 ,5.94 
8493,60.74 ,8,0.2,20.50 ,75.92 
8494,479.98 ,3,0.2,161.99 ,599.97 
8495,6.08 ,1,0.8,-10.34 ,30.40 
8496,165.60 ,3,0.2,-6.21 ,207.00 
8497,59.52 ,3,0,15.48 ,59.52 
8498,479.97 ,3,0,177.59 ,479.97 
8499,18.62 ,2,0,5.40 ,18.62 
8500,49.63 ,6,0.2,16.75 ,62.04 
8501,97.82 ,2,0,45.98 ,97.82 
8502,15.98 ,2,0.2,1.20 ,19.98 
8503,184.75 ,3,0.2,-20.78 ,230.94 
8504,12.96 ,2,0,6.22 ,12.96 
8505,366.74 ,4,0.3,-110.02 ,523.92 
8506,8.86 ,9,0.8,-14.17 ,44.28 
8507,27.96 ,5,0.2,8.39 ,34.95 
8508,146.35 ,3,0.2,49.39 ,182.94 
8509,175.23 ,11,0,61.33 ,175.23 
8510,125.99 ,1,0,31.50 ,125.99 
8511,23.00 ,2,0,10.35 ,23.00 
8512,25.58 ,2,0.2,8.95 ,31.98 
8513,73.78 ,2,0.6,-77.47 ,184.46 
8514,20.74 ,4,0.2,7.26 ,25.92 
8515,17.52 ,3,0,8.23 ,17.52 
8516,35.76 ,12,0,10.01 ,35.76 
8517,3.64 ,2,0,0.98 ,3.64 
8518,30.34 ,6,0.6,-17.44 ,75.84 
8519,12.99 ,1,0,1.56 ,12.99 
8520,182.22 ,3,0,45.56 ,182.22 
8521,302.94 ,3,0,18.18 ,302.94 
8522,54.99 ,14,0.2,8.94 ,68.74 
8523,12.99 ,1,0,0.26 ,12.99 
8524,55.86 ,7,0,27.93 ,55.86 
8525,44.38 ,2,0.4,-7.40 ,73.96 
8526,51.26 ,6,0.2,7.69 ,64.08 
8527,5.19 ,3,0.7,-3.46 ,17.31 
8528,159.98 ,2,0.2,44.00 ,199.98 
8529,54.22 ,2,0.2,3.39 ,67.78 
8530,241.42 ,2,0.2,-36.21 ,301.78 
8531,33.36 ,4,0,16.68 ,33.36 
8532,13.76 ,2,0,6.33 ,13.76 
8533,496.86 ,7,0,24.84 ,496.86 
8534,389.97 ,3,0,35.10 ,389.97 
8535,9.82 ,2,0,4.81 ,9.82 
8536,56.40 ,3,0,3.38 ,56.40 
8537,18.31 ,4,0.7,-12.21 ,61.04 
